full_text,likes,comments,shares,total_engagement,outlier_score,hook_type,topic,angle,structure,visual_format,first_line,hook_150,hook,url,date,_source,rank,followers,author_avg,source
"Today, if you wish to become a good Engineering Manager or Leader, there are many publicly available resources (often for FREE).

To succeed in these roles, there are three fundamental things you must do:

📚 Study these resources
⛏️ Put them into practice and tailor them to your context
♻️ Fail, adjust, and repeat

By doing this and by being genuinely committed to following this path, I can assure you that you can become a good manager or leader.

However, perhaps you aspire to be an exceptional one and excel in your role. 

In that case, there is another thing you inevitably must do.

💡 𝗟𝗲𝗮𝘃𝗲 𝘆𝗼𝘂𝗿 𝗰𝗼𝗺𝗳𝗼𝗿𝘁 𝘇𝗼𝗻𝗲.

What does that mean?

👉 There isn't a single definition, but to put it in simple words, ""leaving your comfort zone"" means intentionally stepping beyond familiar and comfortable situations or routines to face new challenges and experiences that promote personal growth and development.

In my case, for example, as an introvert, it means exposing myself to the public.

After much effort spent over the past years, today I could simply do my job of leading my department, but in the last year, I decided to:

✍️ Start writing my newsletter (The Hybrid Hacker)
🎨 Start creating and sharing my visuals
💭 Share more thoughts here on LinkedIn that sometimes don't align with the common view
🗣️ Talk more with other engineering leaders or managers to gain different perspectives
🤝 Network effectively and build new connections
🎤 Participate in public events (conferences, podcasts, etc.)
📹 Share videos with my thoughts (the most challenging)

Honestly, these are all things I wouldn't naturally do.

I do them because leaving my comfort zone is crucial to growing as a leader and striving for excellence. 

It's not mandatory; you could be just a good manager or leader. However, if you want to excel, you should consider doing this.

And you? How do you leave your comfort zone?


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in the first comment)

#management #leadership #comfortzone #career #growth",105.0,42.0,5,,,Teacher,Leadership/Management,Insight/Observation,Story → Twist → Lesson,Text-only,"Today, if you wish to become a good Engineering Manager or Leader, there are many publicly available resources (often for FREE).","Today, if you wish to become a good Engineering Manager or Leader, there are many publicly available resources (often for FREE).

To succeed in these",,,,dataset_alexis_dataset,,,,
"How I was able to write 60+ essays and go from 400 to 27K+ newsletter subscribers in less than 10 months?

There's no secret sauce, just hard work.

First of all, I had to optimize my writing process to accommodate the 5-6 hours available weekly to create my essays.

It can be summarized in seven steps:

🎯 Choosing the Topic
✍️ Selecting the Title
💡 Collecting Ideas
📝 Creating an Outline
➕ Expanding the Outline
🔍 Proofreading the Draft
🎨 Enriching My Article

I consistently follow this process, and the more I write, the easier it becomes to write good articles.

But writing is not enough.

These are the steps I suggest you follow to grow your newsletter:

→ 𝗙𝗿𝗼𝗺 𝟬 𝘁𝗼 𝟭𝗸 𝗦𝘂𝗯𝘀𝗰𝗿𝗶𝗯𝗲𝗿𝘀: be consistent, use social media (LinkedIn and X in particular), treat the newsletter as a brand/product, and network.

→ 𝗙𝗿𝗼𝗺 𝟭𝗸 𝘁𝗼 𝟭𝟬𝗸 𝗦𝘂𝗯𝘀𝗰𝗿𝗶𝗯𝗲𝗿𝘀: use recommendations, engage genuinely with other writers, and consider co-authoring or conducting interviews.

→ 𝗕𝗲𝘆𝗼𝗻𝗱 𝟭𝟬𝗸 𝗦𝘂𝗯𝘀𝗰𝗿𝗶𝗯𝗲𝗿𝘀: participate in online events (podcasts, video interviews, etc), enhance your articles, partner with other writers, and eventually use paid advertising.

There's much more I learned through this journey, and I've collected it all in a two-parts guide on how to write an Engineering Newsletter that I recently published. 

🎁 The guide is available for FREE until the end of this week! You can find it here:

- PART 1: https://lnkd.in/eUg6BS2b

- PART 2: https://lnkd.in/dwmmtAqC


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in the first comment)

#newsletter #engineering #writing #leadership #management",78.0,29.0,0,,,Magician,Marketing/Content,Personal Experience,Listicle/Breakdown,Text-only,How I was able to write 60+ essays and go from 400 to 27K+ newsletter subscribers in less than 10 months?,"How I was able to write 60+ essays and go from 400 to 27K+ newsletter subscribers in less than 10 months?

There's no secret sauce, just hard work.

F",,,,dataset_alexis_dataset,,,,
"Failure is the best path to success.


This might sound counterintuitive, but listen to me:

❌ Perfection is a myth. Everything has its flaws.

↓

🧐 Sometimes, flaws are very hard to catch.

↓

✅ If you get it right from the start, it probably means you haven't encountered any unexpected failures yet.

↓

📈 On the contrary, if you fail, possibly multiple times, you've identified some potential failures and (hopefully) learned how to prevent them.

↓

💪 This doesn't necessarily mean you won't fail again, but it certainly becomes less likely. And even if you do, you already know how to handle these failures.


→ That's why fostering a culture of failure within your team is crucial.

Don't get me wrong, you don't have to celebrate failure but rather accept it as a part of a learning process.

As a general rule of thumb, you should allow individuals to fail at least once in their tasks. If they don't repeat the same mistake, this should be seen as a success because it shows they know how to learn from failure.

🚙 As Henry Ford said: 

'Failure is the opportunity to begin again, more intelligently.'

How do you deal with failure in your teams?


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in the first comment)


#failure #management #leadership #team #success",105.0,36.0,4,,,Teacher,Leadership/Management,Insight/Observation,Statement → Commentary,Text-only,Failure is the best path to success.,"Failure is the best path to success.


This might sound counterintuitive, but listen to me:

❌ Perfection is a myth. Everything has its flaws.

↓

🧐 S",,,,dataset_alexis_dataset,,,,
"A few days ago, I reached 25,000 subscribers with The Hybrid Hacker newsletter.


I know there are fellow writers who have grown much more, but for me, this achievement is simply incredible.

🙏 So, first and foremost, I want to thank all my readers, especially the 115 who decided to support me by purchasing a paid subscription.

Given the number of people reaching out for help with their newsletters and advice on growth, I decided to invest some time in giving back to this beautiful community.

📕 This led me to create The Ultimate Guide to Writing an Engineering Newsletter.

You got it right. It's a comprehensive guide that will teach you how to go from no newsletter to one with thousands of subscribers.

Here's what it covers:

🙋‍♂️ Stage 0 - Why you should start writing
❓ Stage 1 - What to write about 
🛠️ Stage 2 - Choosing your platform 
✍️ Stage 3 - Getting started with writing 
📈 Stage 4 - Growing your newsletter 
💰 Stage 5 - Monetizing your newsletter

I've condensed everything I've learned in about one year of writing and made it accessible to anyone interested in starting their writing journey.

For obvious reasons, the guide is split into two parts, and the first one was just sent out to 25.7K subscribers.

If you missed it, no worries, here's the link: 

https://lnkd.in/eUg6BS2b

🌟 Subscribe so you do not miss the next part, which will be even more practical and full of insights!


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL; IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta",110.0,48.0,2,,,Magician,Engineering/Technical,Insight/Observation,Statement → Commentary,Text-only,"A few days ago, I reached 25,000 subscribers with The Hybrid Hacker newsletter.","A few days ago, I reached 25,000 subscribers with The Hybrid Hacker newsletter.


I know there are fellow writers who have grown much more, but for me",,,,dataset_alexis_dataset,,,,
"There's one thing I've always been somewhat obsessed with since I was young.


⏱️ Time.

Between my 15 and 20, I constantly felt like I was running late.

At one point, I even theorized that, for some reason, my life was not aligned with the standard timeline. Mostly, I joked about this idea, but part of me was somewhat convinced it was true.

That's when I began trying to anticipate everything.

In every possible way, I tried to foresee the future and prepare myself for potential events.

Needless to say, I was not a Marvel superhero.

In my 30s (I know, it took a while), I finally understood that the only way to influence your future is to make good use of your time in the present.

And that's when I started using my time wisely.

How?

🎯 Defining priorities: this is the first and most important step. Be mindful of what your priorities are. Unfortunately, you can't squeeze everything into a day.

⏰ Time-boxing: instead of using to-do lists, use your calendar. This ensures that you're not overcommitting. Only what fits into your calendar will be done.

📝 Journaling: take notes of what you accomplish, how you feel, your goals, etc. This allows you to look back and see how to optimize your time.

🔄 Self-reviews: continuously review what you've accomplished, your future goals, and your priorities to help you use your time wisely.

🛑 Don't be obsessed: sometimes, it's perfectly fine to waste some time. It helps us understand its importance and motivates us to use it wisely.

What are your tips for making good use of your time?

♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in the first comment)

#time #productivity #selfawareness #priorities #timeboxing",200.0,52.0,14,,,Teacher,Product/Growth,Personal Experience,Statement → Commentary,Text-only,There's one thing I've always been somewhat obsessed with since I was young.,"There's one thing I've always been somewhat obsessed with since I was young.


⏱️ Time.

Between my 15 and 20, I constantly felt like I was running la",,,,dataset_alexis_dataset,,,,
"I'm an introvert, but there's one event that I always try to attend regularly, and I've been doing so for a few years now. 

☁️ Cloudfest.

It's one of those events where I've learned the power of networking. 

It's a great opportunity to:

🌐 Gain insights about the Cloud market from different angles

👥 Meet executives, leaders, and engineers from many different companies

🤝 Work on partnerships or solidify existing ones

👩‍💼 Connect with colleagues 

🎢 Spend four days in one of the biggest theme parks in the EU

This year, after leaving my comfort zone and starting to create content, I'm sure it will be even more fun, and I hope to meet many people who follow and read me regularly.

🗓️ I'll be there from the 18th to the 21st.

🤝 If you are there too, feel free to add me as a connection here on LinkedIn and drop me a message.

My calendar is already pretty full, but I'm sure I'll make time for you.

See you there next week!


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in the first comment)

#event #cloud #leadership #management #cloudfest",33.0,18.0,2,,,Teacher,Marketing/Content,Insight/Observation,Statement → Commentary,Text-only,"I'm an introvert, but there's one event that I always try to attend regularly, and I've been doing so for a few years now.","I'm an introvert, but there's one event that I always try to attend regularly, and I've been doing so for a few years now. 

☁️ Cloudfest.

It's one o",,,,dataset_alexis_dataset,,,,
"I'm one of those people who struggles a lot with maintaining focus during the week.


Over time, I've identified three main threats to my focus, which I call the 3 Ps:

🎯 Perfectionism: I'm a perfectionist by nature, and I love to be so, but it's demonstrated that perfectionism is counterproductive.

🌧 Pessimism: I define myself more as a realist, but this realism sometimes turns into pessimism, which transforms into paralysis.

⏳ Procrastination: I can't tell you how much I've fought this trait; it drives me crazy and is probably the main threat to my productivity.

How do I combat the 3 Ps?

✅ I've learned to aim for just ""good enough"" when I do things. Sometimes it hurts a bit, but getting things done is more rewarding.

🌈 I force myself to think positively and be a bit less cynical. It doesn't always work, but I'm getting better at it.

🚀 Overthinking is what leads me to procrastinate the most. I push myself not to overthink, to jump into things, and to eventually rework them in a second iteration.

All these things work, but it's crucial to find a good balance; otherwise, you'll end up with:

- Poor work
- Too high expectations
- Work to do again


And you? What are your main threats to your productivity?

♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in the first comment)

#productivity #personalgrowth #procrastination #perfectionism",169.0,45.0,7,,,Teacher,Product/Growth,Personal Experience,Listicle/Breakdown,Text-only,I'm one of those people who struggles a lot with maintaining focus during the week.,"I'm one of those people who struggles a lot with maintaining focus during the week.


Over time, I've identified three main threats to my focus, which",,,,dataset_alexis_dataset,,,,
"One particular quality has the power to significantly impact your success as a leader.


Transparency.

There's a common misconception that exceptional leaders must be strong, charismatic, and always carry a clear vision. 

While these traits are certainly beneficial, I believe their absence can be compensated by being authentic and transparent.

Being transparent with your team, especially when you are new to a leadership role, helps with:

🌟 Building Trust: being open and transparent makes it easier for your people to trust you.

🛡️ Showing Vulnerability: it's good to show you can be weak too; it helps everyone feel closer and more supportive.

💪 Sharing the Pain: being in a leadership position can sometimes be tough and frustrating; sharing your challenges with your team can lighten the burden.

🔭 Building a Vision: being clear and open makes it easier for everyone to understand and follow the plan, even when there are gaps or things that are not 100% clear.

🤝 Aligning the Team: transparency ensures everyone understands the objectives, even when these are strategic and might not appear clear to everyone.

In short, being transparent is always better, even when the news is tough. It stops people from guessing, making assumptions, and jumping to conclusions.


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in the first comment)

#leadership #management #team #transparency",200.0,36.0,23,,,Teacher,Leadership/Management,Insight/Observation,Statement → Commentary,Text-only,One particular quality has the power to significantly impact your success as a leader.,"One particular quality has the power to significantly impact your success as a leader.


Transparency.

There's a common misconception that exceptiona",,,,dataset_alexis_dataset,,,,
"I see a lot of posts here on LinkedIn about performance, often equated with speed.

However, I prefer to view performance in terms of reliability.

Don't get me wrong; I wouldn't complain if my teams were also fast, but I prioritize their reliability.

What does it mean for a team to be reliable?

🎯 Setting expectations and meeting them

👫 Being collaborative without leaving anyone behind

🚧 Acknowledging limits and trying to overcome them together

🔄 Finding their ideal velocity and maintaining it

🔥 Avoiding burnout

While in the short term, a so-called 'high-performing' team might outperform a reliable team, over the long run, a reliable team is more likely to succeed.

🏎️ PS: Forza Ferrari!

♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in the first comment)

#leadership #management #team #reliability #performance",101.0,32.0,8,,,Teacher,Leadership/Management,Insight/Observation,Statement → Commentary,Text-only,"I see a lot of posts here on LinkedIn about performance, often equated with speed.","I see a lot of posts here on LinkedIn about performance, often equated with speed.

However, I prefer to view performance in terms of reliability.

Do",,,,dataset_alexis_dataset,,,,
"As Engineering Managers or Leaders, we have a critical responsibility that we often overlook.


🔥 Preventing our team from burnout.

It may seem like an easy task, but it's not, and there are many aspects you have to consider:

🏛️ Culture: burnout prevention starts with the culture you foster. Building a collaborative culture where people help each other, instead of competing, greatly helps in preventing burnout.

😷 Prevention: have regular checkins with your team, ask them how they feel, encourage them to take holidays, and avoid working during weekends or late hours. These are all good practices to prevent burnout.

📚 Knowledge: many people don't even know what burnout means. Dedicate some time to educate your team about it so they can recognize the signs earlier.

🎯 Detection: this is one of the most challenging aspects. Recognizing when someone is burned out is already hard for the individual involved, just imagine for someone external. Again, regular checkins can help. Look for signs of fatigue, loss of enthusiasm, or disengagement.

🌱 Recovery: if someone in your team is burned out, there is still hope for them to recover, but be prepared; it won't be easy. Recovery can take a long period of complete rest (probably months) and psychological support.


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in the first comment)

#burnout #management #leadership #team #health",188.0,48.0,13,,,Teacher,Leadership/Management,Insight/Observation,Statement → Commentary,Text-only,"As Engineering Managers or Leaders, we have a critical responsibility that we often overlook.","As Engineering Managers or Leaders, we have a critical responsibility that we often overlook.


🔥 Preventing our team from burnout.

It may seem like",,,,dataset_alexis_dataset,,,,
"Many people often ask me about the key to maintaining consistency on LinkedIn and the importance of ""showing up daily.""


I tell them that consistency is subjective; for me, it means writing five posts weekly, consistently, month after month, year after year.

Have I ever missed a day?

Indeed, I have.

It can happen, and from my point of view, the important thing is that it's something:

🧠 Well-considered
📅 Scheduled
💪 driven by a valid reason, not by laziness

For example, I recently missed a Friday post because I was on holiday with my family. For me, this was acceptable because:

🧠 I had thought about it and made the decision intentionally.

📅  I had planned for this a week in advance.

💪 It was to spend time with my family, which is more than a valid reason.

And what about showing up every day?

This concept reinforces the previous one about consistency. 

If you've committed to posting 5 times a week, consistency requires you to show up and post 5 days a week. 

This applies even if you are going to publish a post that isn't as cool as the previous one or lacks the usual visual you typically include.

Looking for a practical example?

😉 Read this post again.


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in the first comment)

#consistency #creativity #discipline #linkedin #writing",54.0,38.0,0,,,Teacher,Marketing/Content,Insight/Observation,Statement → Commentary,Text-only,"Many people often ask me about the key to maintaining consistency on LinkedIn and the importance of ""showing up daily.""","Many people often ask me about the key to maintaining consistency on LinkedIn and the importance of ""showing up daily.""


I tell them that consistency",,,,dataset_alexis_dataset,,,,
"I am frequently asked about the essential skills that make an engineer an attractive candidate for hiring.


If you follow me, you know that technical expertise is just one of these skills.

🤔 So, what about the others?

Here is what I look for when I want to hire a great Engineer:

🗣️ Communication: this skill is essential in almost any job but is especially critical in engineering, where complex ideas must be conveyed clearly.

🌟 Adaptability: engineering often requires one to adapt to new technologies, standards, or project requirements.

🤝 Supportiveness: this trait involves being helpful and positive towards team members, which is beneficial in a collaborative environment.

💡 Creativity: while not always highlighted in engineering, creativity is important for innovation and finding unique solutions to problems.

✍️ Writing: effective written communication is crucial for documentation, reporting, and collaboration in engineering.

💼 Business Acumen: this is having a mindset that focuses on the end product, understanding how engineering decisions impact the final outcome.

🧩 Problem Solving: this is core to engineering, as our job is fundamentally about solving problems with practical solutions.

👥 Teamwork: solo engineers can be more of a burden than a benefit. Teamwork is essential for the success of engineering projects.

What are other crucial skills/traits any great engineer should have?


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in the first comment)

#engineering #careergrowth #management #leadership #hiring",199.0,39.0,19,,,Teacher,Leadership/Management,Personal Experience,Statement → Commentary,Text-only,I am frequently asked about the essential skills that make an engineer an attractive candidate for hiring.,"I am frequently asked about the essential skills that make an engineer an attractive candidate for hiring.


If you follow me, you know that technical",,,,dataset_alexis_dataset,,,,
"There's one thing that most engineers easily overlook.


🎨 Personal Branding.

Many of them believe it's useless and rely only on their knowledge and skills. 

However, even if you're a great developer, an experienced engineer, or a thought leader, you need to be present where people are looking for you and your skills. 

🔥 LinkedIn is probably the most important platform for this purpose.

You don't have to become an influencer, and you can experience this platform in different ways:

PASSIVE EXPERIENCE
- 👀 Observe: maintain a presence on the platform while being merely an observer.
- 📚 Learn: consume LinkedIn content without engaging.

ACTIVE EXPERIENCE
- 💬 Interact: engage with content produced by others.
- ✍️ Create: produce and share your own content.

It all depends on your final goal in using this platform, but there's one thing you must do in all four cases: curate your LinkedIn profile. 

This includes:

🤓 Profile Photo
🌆 Cover Photo
📝 Headline
✍️ Bio
💡 Top Skills
🌟 Featured Content

In today's newsletter issue, I dive deep into this topic and share many tips I learned during the last 8 months on LinkedIn, where I grew from 3k to almost 25k followers.

Check it out! 👇 👇 👇 👇

https://lnkd.in/ea_wYWcT


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 

#personalgrowth #personalbranding #engineering #linkedin #leadership",87.0,35.0,0,,,Teacher,Marketing/Content,Personal Experience,Listicle/Breakdown,Text-only,There's one thing that most engineers easily overlook.,"There's one thing that most engineers easily overlook.


🎨 Personal Branding.

Many of them believe it's useless and rely only on their knowledge and",,,,dataset_alexis_dataset,,,,
"Today, I'm traveling and didn't have much time to write early this morning.

So, I have just one quick reminder for both you and me:

🔥 Stay focused and turn off notifications!

♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in bio)

#productivity #focus #personalgrowth #leadership",88.0,34.0,4,,,Teacher,Product/Growth,Insight/Observation,Statement → Commentary,Text-only,"Today, I'm traveling and didn't have much time to write early this morning.","Today, I'm traveling and didn't have much time to write early this morning.

So, I have just one quick reminder for both you and me:

🔥 Stay focused a",,,,dataset_alexis_dataset,,,,
"There's one thing that makes you feel invincible as an Engineering Leader, and it's not your title.


Your team's Trust.

Easy to say, very hard to achieve:

🏗 It takes years to build trust.
💪 It requires incredible effort.
💔 It takes just a few words to be disrupted.

Here are a few tips I learned throughout my career that will help you in building trust:

🛡 Show your vulnerabilities: it's a sign of strength, not weakness, to ask for help and collaborate with your team members.

👂 Listen to your team: leading a team doesn't mean making decisions on your own. Take them collectively, showing trust firsthand.

🏠 Build a safe environment: if you want your team to trust you, you have to make them feel safe to share things with you.

🔄 Be consistent: Trust is built on reliability. Ensure that your actions match your promises.

📈 Provide constructive feedback: offer guidance and feedback in a way that is helpful and supportive, not critical.

🚧 Remove roadblocks: don't focus on what your team is doing; focus on what you can do to make their job easier.

What did I miss?


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in bio)

#leadership #management #trust #team #people",129.0,39.0,8,,,Teacher,Leadership/Management,Personal Experience,Story → Twist → Lesson,Text-only,"There's one thing that makes you feel invincible as an Engineering Leader, and it's not your title.","There's one thing that makes you feel invincible as an Engineering Leader, and it's not your title.


Your team's Trust.

Easy to say, very hard to ac",,,,dataset_alexis_dataset,,,,
"Here's a good list of tech articles to go over during the week:


11) How Disney+ Hotstar Delivered 5 Billion Emojis in Real Time: https://lnkd.in/ecKdzYTQ

Author: Neo Kim


10) SOLID Principles - Writing Robust & Maintainable Code: https://lnkd.in/eHkcFke3

Author: Petar Ivanov


9) Remote Work vs In-Office Work. What’s best?: https://lnkd.in/eNaj-NXQ

Author: Francisco Manuel Soto Ramírez


8) The best Git branching strategy: https://lnkd.in/ebKaZfUp

Author: Daniel Moka


7) Should you Stay Technical as an Engineering Manager?: https://lnkd.in/ekpf6xfU

Author: Nicola Ballotta


6) The habits of highly effective people: https://lnkd.in/evG7w5Jw

Author: Dr Milan Milanović


5) Seven Actionable Tips to Become Great at Software Engineering: https://lnkd.in/esx4Tuxa

Author: Eric Roby


4) Engineering Profit - A Deep Dive into Dynamic Pricing Systems: https://lnkd.in/e9aikjTK

Author: Nikki Siapno


3) Leaders - How to Coach Engineers to be Great Mentors: https://lnkd.in/eeckj-Ap

Author: Raviraj Achar


2) Top 5 Mistakes That Sabotage Your Ability to Influence Others: https://lnkd.in/emewkFma

Author: Irina Stanescu


1) Five Pieces of Advice for Junior Software Engineers Starting their First Job: https://lnkd.in/esA5cDkd

Author: Ryan Murphy


0) Also if you're interested in more to read, Alexandre Zajac sends a curated list each week in his newsletter: https://lnkd.in/eTdRAQAN


What would you add to this list?


---

If you liked this post.

🔔 Follow: Neo Kim

♻ Repost to help others find it.

💾 Save this post for future reference.

#coding #programming #softwaredevelopment #systemdesign",561.0,50.0,58,,,Teacher,Engineering/Technical,Insight/Observation,Listicle/Breakdown,Text-only,Here's a good list of tech articles to go over during the week:,"Here's a good list of tech articles to go over during the week:


11) How Disney+ Hotstar Delivered 5 Billion Emojis in Real Time: https://lnkd.in/ecK",,,,dataset_alexis_dataset,,,,
"If you're a developer looking to level up, here are some of my top newsletters of 2024 I look forward to each week:

System Design Newsletter by Neo Kim: https://lnkd.in/epCMRzyX (Learn system design in 5 minutes or less from real company stories.)

Scarlet Ink by David Anderson: https://lnkd.in/etbTHEjy (Former Amazon Exec gives fantastic personal stories and examples on growth in tech)

Eczachly Data Engineering Newsletter by Zach Wilson: https://lnkd.in/ejC7bgVK (Interview better, learn how to get promoted quickly, and become better at data engineering)

Coding Challenges by John Crickett: https://lnkd.in/et9b6VDQ (Level up through real-world coding challenges)

Hybrid Hacker by Nicola Ballotta: https://lnkd.in/exvzJUhj (Collection of advice on management & productivity, with really great visuals on how to think)

Engineering Leadership by Gregor Ojstersek: https://lnkd.in/eaYUVCSc (Learn how to become a better engineering leader)

The Caring Techie by Irina Stanescu: https://lnkd.in/e5qybckA (Build soft skills from an experienced IC, manager, and tech lead. She's done it all)

The Developing Dev by Ryan Peterman: https://lnkd.in/e4JxSQg5 (Learn to become a better developer in 5 minutes or less each week -- from a Staff Software Engineer at Instagram)

Techlead Mentor by Raviraj Achar: https://lnkd.in/dB7AgsZa (Become an effective Tech Lead from a Staff Engineer at Meta)

Leading Developers by Anton Zaides: https://lnkd.in/dNbn8y9W (Learn to grow as a tech lead and manager)

There are too many good ones to list, so this definitely doesn't cover all.

Feel free to share in the comments the ones I missed or post your own!",253.0,37.0,30,,,Teacher,Leadership/Management,Insight/Observation,Statement → Commentary,Text-only,"If you're a developer looking to level up, here are some of my top newsletters of 2024 I look forward to each week:","If you're a developer looking to level up, here are some of my top newsletters of 2024 I look forward to each week:

System Design Newsletter by Neo K",,,,dataset_alexis_dataset,,,,
"If you are an engineer that wish to level up in your knowledge, this post is for you!

Due to so many layoffs, the best thing you can do is to be prepared and invest in yourself and your knowledge.

Newsletters are truly an amazing source of knowledge. Here is a list of newsletters that I highly recommend to read:

Coding Challenges by John Crickett - https://bit.ly/3PKE5NB
Want to learn by building real-world applications? This is a newsletter for you.

System Design Newsletter by Neo Kim - https://bit.ly/3Q8ROfX
Great newsletter to learn System Design. Complex topics, simplified.

High Growth Engineer by Jordan Cutler - https://bit.ly/3riiWke
Great actionable advice for engineers looking to level up in their careers.

The Developing Dev by Ryan Peterman - https://bit.ly/3ZplpG1
Great insights from a Staff SE from Instagram on how to progress in your career as an engineer.

Byte-Sized Design by Alex Nguyen - https://bit.ly/3GyRySU
Great summarized articles on System Design. Concepts from the largest tech companies explained in a simple way.

Musings of a caring techie by Irina Stanescu - https://bit.ly/3MeqImC
Great newsletter with topics that are very important in our industry and not talked enough.

The Hybrid Hacker by Nicola Ballotta - bit.ly/3sVtjeh
A lot of insights for everyone who wants to learn more about leadership, management, productivity.

Tech World With Milan by Dr Milan Milanović - bit.ly/3EJ3a4Z
A lot of actionable advice and tips. Milan does a good job of dissecting complex topics into understandable pieces.

Level Up Software Engineering by Caleb Mellas - https://bit.ly/46jtUVl
Articles packed with tips for engineers to grow and progress in their careers. 

EcZachly Data Engineering by Zach Wilson - bit.ly/3LvlGlb
Great newsletter for everyone who wants to understand the ins and outs of Data Engineering!

The Software Engineer Weekly by Kevin Naughton - https://bit.ly/3OxMIda
Kevin has just started the newsletter. Excited to read the future articles!

Daily Dose of Data Science by Avi Chawla - https://bit.ly/48fdaPD
Want to learn more about Data Science? This is a newsletter for you!

Techlead Mentor by Raviraj Achar - https://bit.ly/3t2jJ9O
Actionable insights straight from his experience as a Staff Software Engineer at Meta!

SeattleDataGuy’s Newsletter by Benjamin Rogojan - https://lnkd.in/egw7q9Vf
A lot if insightful advice on Data Engineering + people and processes as well.

Leading Developers by Anton Zaides - https://lnkd.in/dJeCKQ-8
Great newsletter for leads or engineers aspiring to grow towards a lead role.

Here is also my newsletter in case you are not subscribed yet!

Engineering Leadership - bit.ly/3rn3XFJ
I write about Engineering/Engineering Leadership topics and help you become a great engineering leader. 

If you are not subscribed to them already, I highly recommend doing so!

If you recommend to read other newsletters, make sure to add them in the comments!",221.0,73.0,31,,,Teacher,Leadership/Management,Insight/Observation,Statement → Commentary,Text-only,"If you are an engineer that wish to level up in your knowledge, this post is for you!","If you are an engineer that wish to level up in your knowledge, this post is for you!

Due to so many layoffs, the best thing you can do is to be prep",,,,dataset_alexis_dataset,,,,
