full_text,likes,comments,shares,total_engagement,outlier_score,hook_type,topic,angle,structure,visual_format,first_line,hook_150,hook,url,date,_source,rank,followers,author_avg,source
"Most “event-driven” systems fail in dev for one dumb reason:

everyone shares the same Service Bus.

Queues get polluted, subscriptions don’t match, and your “bug” is just someone else’s test message.

So I recorded a quick walkthrough on running Azure Service Bus locally using the Azure Service Bus Emulator + .NET Aspire.

You can watch it here: https://lnkd.in/gYx8YiBU",505.0,34.0,41,580.0,1.16,Teacher,AI/ML/Coding Tools,Framework/How-To,Observation/Opinion,Text-only,Most “event-driven” systems fail in dev for one dumb reason:,"Most “event-driven” systems fail in dev for one dumb reason:

everyone shares the same Service Bus.

Queues get polluted, subscriptions don’t match, a","Most “event-driven” systems fail in dev for one dumb reason:

everyone shares the same Service Bus.

Queues get polluted, subscriptions don’t match, a",https://www.linkedin.com/posts/milan-jovanovic_most-event-driven-systems-fail-in-dev-for-activity-7409573035873054720-o8RM?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADSrhNYB6WX_yttMZS5zKuw4oAmgtZapKSg,2025-12-24T12:37:54.962Z,idea_legos_alexis,187.0,0.0,435.1,
"Stop storing secrets in appsettings.json. Seriously.

That file was never meant to hold production credentials, yet I see it in real projects all the time.

I just published a new walkthrough where I show how to secure your .NET apps with Azure Key Vault:

- Creating your first Key Vault
- The exact RBAC roles you actually need
- Storing secrets with versioning
- Authenticating with DefaultAzureCredential
- Pulling secrets directly into ASPNET Core configuration
- Loading connection strings + options without touching appsettings

It’s a clean setup that keeps your sensitive values out of the repo and follows Azure’s best practices.

Learn more here: https://lnkd.in/eU4mUKnY

If you want to upgrade how you handle secrets in .NET, this one will help you get it right from the start.",492.0,31.0,47,570.0,1.13,Contrarian,Productivity,Against Common Wisdom,List Post,Text-only,Stop storing secrets in appsettings.json. Seriously.,"Stop storing secrets in appsettings.json. Seriously.

That file was never meant to hold production credentials, yet I see it in real projects all the ","Stop storing secrets in appsettings.json. Seriously.

That file was never meant to hold production credentials, yet I see it in real projects all the ",https://www.linkedin.com/posts/milan-jovanovic_stop-storing-secrets-in-appsettingsjson-activity-7397614229773766656-J8zt?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACrQoogBzcO6PdHYllCLqPsl2uMapGCOPVg,2025-11-21T12:37:53.404Z,idea_legos_alexis,193.0,0.0,435.1,
"We’ve been faking left joins in LINQ for over a decade.

EF Core 10 finally adds native LeftJoin and RightJoin operators.

No more GroupJoin + DefaultIfEmpty just to express something every SQL dev understands instantly.

In this video, I break down:
- Why left joins in LINQ were always awkward
- What EF Core 10 actually ships (and what it doesn’t)
- Why this is about readability and intent, not performance
- Whether this change came too late (or right on time)

Same SQL. Much clearer code.

You can watch it here: https://lnkd.in/dtuYzayn",494.0,24.0,49,567.0,1.14,Fortune Teller,Software Engineering,Industry Observation,List Post,Text-only,We’ve been faking left joins in LINQ for over a decade.,"We’ve been faking left joins in LINQ for over a decade.

EF Core 10 finally adds native LeftJoin and RightJoin operators.

No more GroupJoin + Default","We’ve been faking left joins in LINQ for over a decade.

EF Core 10 finally adds native LeftJoin and RightJoin operators.

No more GroupJoin + Default",https://www.linkedin.com/posts/milan-jovanovic_weve-been-faking-left-joins-in-linq-for-activity-7405224371130425344-GG49?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAD7yo78B760w1OzXX2HFGNqUYGS32K3evyU,2025-12-12T12:37:52.493Z,idea_legos_alexis,190.0,0.0,435.1,
"Most OAuth demos are useless in the real world.

They skip the part that matters: how public clients should actually get tokens.

I just published a step-by-step video on running Keycloak in Docker + OAuth 2.0 Authorization Code flow with PKCE.

What you’ll see:
- Keycloak (latest) running locally with Docker/Compose
- Realm + user + public client setup
- Using .well-known/openid-configuration so you don’t guess endpoints
- Full PKCE flow in Postman (authorize → code → token exchange)
- Quick JWT inspection + the “why is this 401/403?” scope moment

If you’re building SPAs or mobile apps, PKCE isn’t optional. It’s the safe default.

Watch it here: https://lnkd.in/deZWiEbi",505.0,15.0,44,564.0,1.16,Contrarian,Software Engineering,Against Common Wisdom,List Post,Text-only,Most OAuth demos are useless in the real world.,"Most OAuth demos are useless in the real world.

They skip the part that matters: how public clients should actually get tokens.

I just published a s","Most OAuth demos are useless in the real world.

They skip the part that matters: how public clients should actually get tokens.

I just published a s",https://www.linkedin.com/posts/milan-jovanovic_most-oauth-demos-are-useless-in-the-real-activity-7417966918692937728-ezNz?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACrQoogBzcO6PdHYllCLqPsl2uMapGCOPVg,2026-01-16T16:32:12.577Z,idea_legos_alexis,185.0,0.0,435.1,
"Looking for a simple message bus in .NET?

I recommend taking a look at System Threading Channels.

You can implement a simple in-memory message bus using Channels in .NET.

Channels implement the producer-consumer pattern:

- Producers asynchronously produce data
- Consumers asynchronously consume that data

A channel has a Writer and Reader, that you can use to publish and consume messages. respectively.

Here's how you can use this to implement a simple message bus: https://lnkd.in/ekfJZd5n

Remember that this is still an in-memory bus, so it's not reliable.

You can implement resiliency around this, but it only goes so far.

---
Sign up for the .NET Weekly with 75K+ other engineers, and get a free Clean Architecture template: https://lnkd.in/ejtkZwup",479.0,26.0,58,563.0,1.1,Teacher,Technical Skills,Personal Experience,List Post,Text-only,Looking for a simple message bus in .NET?,"Looking for a simple message bus in .NET?

I recommend taking a look at System Threading Channels.

You can implement a simple in-memory message bus u","Looking for a simple message bus in .NET?

I recommend taking a look at System Threading Channels.

You can implement a simple in-memory message bus u",https://www.linkedin.com/posts/milan-jovanovic_looking-for-a-simple-message-bus-in-net-activity-7398624385596620800-8WlR?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACrQoogBzcO6PdHYllCLqPsl2uMapGCOPVg,2025-11-24T07:31:53.320Z,idea_legos_alexis,197.0,0.0,435.1,
"If you need to run a task ""Every Friday at 5 PM,"" how do you implement it?

A While(true) loop with a Thread.Sleep() is not the answer.

You need a robust scheduler that understands Cron Expressions.

A Cron expression allows you to define complex recurring schedules with a compact string.

For example:

• 15 10 * * * = 10:15 AM every day.
• 15 10 * * MON-FRI = 10:15 AM, but only on weekdays.

In the .NET ecosystem, the heavyweight champion for this is Quartz.

It parses these expressions for you and ensures your background services fire exactly when they are supposed to.

I broke down how to configure your first job and trigger in this article: https://lnkd.in/dfy-U7jp

What library do you currently use for background jobs?

---
Sign up for the .NET Weekly with 75K+ other engineers, and get a free Clean Architecture template: https://lnkd.in/dJGs8Uzv",464.0,42.0,55,561.0,1.07,Teacher,Technical Skills,Framework/How-To,List Post,Text-only,"If you need to run a task ""Every Friday at 5 PM,"" how do you implement it?","If you need to run a task ""Every Friday at 5 PM,"" how do you implement it?

A While(true) loop with a Thread.Sleep() is not the answer.

You need a ro","If you need to run a task ""Every Friday at 5 PM,"" how do you implement it?

A While(true) loop with a Thread.Sleep() is not the answer.

You need a ro",https://www.linkedin.com/posts/milan-jovanovic_if-you-need-to-run-a-task-every-friday-at-activity-7416019004827373569-16dY?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACQtiwkB6kGZiEBy4_4SPa_ge0XcIUugnbw,2026-01-11T07:31:53.721Z,idea_legos_alexis,204.0,0.0,435.1,
"How do you draw architectural diagrams?

One of the most popular and widely used options is UML.

It's been around for ages, and it works great.

However, there's also the C4 model.

C4 stands for:

- (System) Context Diagram
- Container Diagram
- Component Diagram
- Code Diagram

It's a lightweight model to describe your architecture.

Want to learn more about the C4 model?

Check out this article: https://lnkd.in/ezQ8EBUa

Drawing tools I use: draw .io, Excalidraw, IcePanel

---
Sign up for the .NET Weekly with 75K+ other engineers, and get a free Clean Architecture template: https://lnkd.in/dnecq4zh",466.0,51.0,43,560.0,1.07,Teacher,AI/ML/Coding Tools,Framework/How-To,List Post,Text-only,How do you draw architectural diagrams?,"How do you draw architectural diagrams?

One of the most popular and widely used options is UML.

It's been around for ages, and it works great.

Howe","How do you draw architectural diagrams?

One of the most popular and widely used options is UML.

It's been around for ages, and it works great.

Howe",https://www.linkedin.com/posts/milan-jovanovic_how-do-you-draw-architectural-diagrams-activity-7411670369276825600-3xQZ?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFsquNIBL-Bah7UT0aAl0gV3gz4HeyE43g0,2025-12-30T07:31:58.212Z,idea_legos_alexis,202.0,0.0,435.1,
"I failed a .NET interview question that looked easy.

“Add caching to an async API.”

The tricky part isn’t caching.
It’s what happens when 50 requests hit the same cold cache at once:
- race conditions
- cache stampedes (thundering herd)
- why ConcurrentDictionary still isn’t enough
- why you can’t await inside a lock
- the SemaphoreSlim async-lock pattern (with try/finally, double-check, timeout)
- scaling it with per-key locks to reduce contention

I break it down step-by-step using a currency conversion example, and show the exact refactor path from “works locally” to “works under load.”

Watch it here: https://lnkd.in/dyN7_acX",505.0,24.0,29,558.0,1.16,Teacher,Engineering Career,Personal Experience,List Post,Text-only,I failed a .NET interview question that looked easy.,"I failed a .NET interview question that looked easy.

“Add caching to an async API.”

The tricky part isn’t caching.
It’s what happens when 50 request","I failed a .NET interview question that looked easy.

“Add caching to an async API.”

The tricky part isn’t caching.
It’s what happens when 50 request",https://www.linkedin.com/posts/milan-jovanovic_i-failed-a-net-interview-question-that-looked-activity-7414284081137623042-YmpY?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACQtiwkB6kGZiEBy4_4SPa_ge0XcIUugnbw,2026-01-06T12:37:55.680Z,idea_legos_alexis,186.0,0.0,435.1,
"We all know the pain of code reviews.

You open a Pull Request (PR). You wait. And when you finally get feedback, it’s just nitpicks about formatting or style.

That doesn't help you ship better software. It just slows you down.

I’ve been testing out 𝗔𝘂𝗴𝗺𝗲𝗻𝘁 𝗖𝗼𝗱𝗲 and their new Code Review feature. I have to say, it feels different.

Most AI tools only look at the few lines of code you changed. They act like a basic spellchecker.

Augment acts like a Senior Engineer.

I typed auggie review on my PR, saw the little 👀 emoji pop up, and waited. Here is what surprised me:

1. 𝗜𝘁 𝗸𝗻𝗼𝘄𝘀 𝘁𝗵𝗲 𝘄𝗵𝗼𝗹𝗲 𝗽𝗶𝗰𝘁𝘂𝗿𝗲: It looks at your entire repository, not just the file you touched. It caught a breaking change I made that would have broken a different part of the app.

2. 𝗡𝗼 𝗻𝗼𝗶𝘀𝗲: It didn't nag me about style. It focused on real logic bugs and security risks.

3. 𝗜𝘁 𝗹𝗲𝗮𝗿𝗻𝘀 𝗺𝘆 𝗿𝘂𝗹𝗲𝘀: You can add a simple YAML file to teach it your team's specific guidelines.

It helps you catch the bad stuff, like edge cases and logic errors, before you merge.

If you want an AI that actually understands how you build software, give this a try.

Check it out here: https://fandf.co/4phaDOt

𝗠𝘆 𝗮𝗱𝘃𝗶𝗰𝗲: Don't skip the custom code review guidelines file. If you take five minutes to list your team's specific rules, the AI stops guessing and starts reviewing exactly the way you want it to. It saves you from repeating the same comments over and over.

Huge thanks to Augment Code for collaborating on this post with me.",478.0,29.0,50,557.0,1.1,Teacher,AI/ML/Coding Tools,Framework/How-To,List Post,Text-only,We all know the pain of code reviews.,"We all know the pain of code reviews.

You open a Pull Request (PR). You wait. And when you finally get feedback, it’s just nitpicks about formatting ","We all know the pain of code reviews.

You open a Pull Request (PR). You wait. And when you finally get feedback, it’s just nitpicks about formatting ",https://www.linkedin.com/posts/milan-jovanovic_we-all-know-the-pain-of-code-reviews-you-activity-7404960428386201601-odOC?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAD7yo78B760w1OzXX2HFGNqUYGS32K3evyU,2025-12-11T19:09:03.639Z,idea_legos_alexis,199.0,0.0,435.1,
"What does your CI pipeline look like?

Here's a simple GitHub Action for building and testing your .NET application.

This is an easy way to get instant feedback when something breaks in your application (assuming you have tests in place).

You can steal the source code for the CI pipeline from my article.

Check it out here: https://lnkd.in/gpq9YhcS

This is a good baseline for most projects.

You can easily extend it with more functionality if you need to.

---
Sign up for the .NET Weekly with 75K+ other engineers, and get a free Clean Architecture template: https://lnkd.in/eWxxt8kC",485.0,17.0,47,549.0,1.11,Teacher,Software Engineering,Personal Experience,List Post,Text-only,What does your CI pipeline look like?,"What does your CI pipeline look like?

Here's a simple GitHub Action for building and testing your .NET application.

This is an easy way to get insta","What does your CI pipeline look like?

Here's a simple GitHub Action for building and testing your .NET application.

This is an easy way to get insta",https://www.linkedin.com/posts/milan-jovanovic_what-does-your-ci-pipeline-look-like-heres-activity-7408408845347303426-l_9W?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACQAEEkBDb2FlfV06XgwYywsXPZjc1EPy8w,2025-12-21T07:31:50.311Z,idea_legos_alexis,195.0,0.0,435.1,
"Clean code tip:

- Merge nested IF statements into one condition

I often make this simple change to improve code readability.

Clean code principles will make you a better developer.

But what is clean code in the first place?

Clean code is code that's:

- Easy to read
- Easy to maintain
- Easy to understand

Writing clean code is a skill.

It's a skill you can learn and improve with practice.

In the initial example:

- Nesting increases complexity
- Nesting makes the code harder to reason about

The solution is to combine the nested IF statements into a single IF.

Three ways you can do this:

- Write an inline boolean expression
- Expose a method with the expression
- Create a variable with the expression

But this is just the start.

Here are 8 more clean code tips: https://lnkd.in/dt84mr9J

Which solution do you like better?

---
Sign up for the .NET Weekly with 75K+ other engineers, and get a free Clean Architecture template: https://lnkd.in/ej4nP9pY",458.0,60.0,17,535.0,1.05,Teacher,AI/ML/Coding Tools,Framework/How-To,List Post,Text-only,Clean code tip:,"Clean code tip:

- Merge nested IF statements into one condition

I often make this simple change to improve code readability.

Clean code principles ","Clean code tip:

- Merge nested IF statements into one condition

I often make this simple change to improve code readability.

Clean code principles ",https://www.linkedin.com/posts/milan-jovanovic_clean-code-tip-merge-nested-if-statements-activity-7403697790884773888-egsy?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAB0q1vsBp4hULNTjGJX-vWVJ4DU-a38UXeY,2025-12-08T07:31:47.400Z,idea_legos_alexis,208.0,0.0,435.1,
"I rewrote a 40-year-old APL system to a modern tech stack.

It powers a $10M manufacturing business with 460+ database tables.

Here are 5 lessons I learned in 4 years:

1. Start with core business logic first

2. Modular architecture is worth the investment

3. Data sync is harder than you think

4. Balance technical needs with business pressure

5. Document institutional knowledge before it's gone

Want the full story of our legacy migration journey?

Check out my blog post: https://lnkd.in/eacxqj7z

This project taught me so many things about enterprise architecture.

I think you'll learn a few things too.

---
Sign up for the .NET Weekly with 75K+ other engineers, and get a free Clean Architecture template: https://lnkd.in/ejtkZwup",465.0,40.0,27,532.0,1.07,Fortune Teller,System Design,Data/Numbers,List Post,Text-only,I rewrote a 40-year-old APL system to a modern tech stack.,"I rewrote a 40-year-old APL system to a modern tech stack.

It powers a $10M manufacturing business with 460+ database tables.

Here are 5 lessons I l","I rewrote a 40-year-old APL system to a modern tech stack.

It powers a $10M manufacturing business with 460+ database tables.

Here are 5 lessons I l",https://www.linkedin.com/posts/milan-jovanovic_i-rewrote-a-40-year-old-apl-system-to-a-modern-activity-7399711496454184960-aFGc?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFkvkTAB0d8WbobX52s3XSR2kf5PfrWy8V4,2025-11-27T07:31:40.746Z,idea_legos_alexis,203.0,0.0,435.1,
"5 books I can't recommend enough:

1. Clean Architecture (R. Martin)
2. Domain Driven Design (E. Evans)
3. Building Microservices (S. Newman)
4. Designing Data-Intensive Applications (M. Kleppman)
5. Patterns of Enterprise Application Architecture (M. Fowler)

My favorite: Building Microservices.

There are many others that didn't make this list.

I can't list all of them, for practical reasons.

What's on your reading list?

---
Sign up for the .NET Weekly with 75K+ other engineers, and get a free Clean Architecture template: https://lnkd.in/ejtkZwup",444.0,39.0,42,525.0,1.02,Teacher,AI/ML/Coding Tools,Personal Experience,List Post,Text-only,5 books I can't recommend enough:,"5 books I can't recommend enough:

1. Clean Architecture (R. Martin)
2. Domain Driven Design (E. Evans)
3. Building Microservices (S. Newman)
4. Desig","5 books I can't recommend enough:

1. Clean Architecture (R. Martin)
2. Domain Driven Design (E. Evans)
3. Building Microservices (S. Newman)
4. Desig",https://www.linkedin.com/posts/milan-jovanovic_5-books-to-become-a-better-software-engineer-activity-7400073717856456704-4CSU?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFkvkTAB0d8WbobX52s3XSR2kf5PfrWy8V4,2025-11-28T07:31:01.058Z,idea_legos_alexis,217.0,0.0,435.1,
"What is Claims Transformation in ASPNET Core?

You can use it to extend your authorization logic by adding dynamic claims at runtime.

If your Identity Provider's access token doesn't perfectly align with your application's internal authorization needs, you can use claims transformation.

Claims transformation allows you to modify the claims before the application uses them for authorization.

You can use this to fill in the missing claims from your database or another source.

Here's why this is helpful: https://lnkd.in/eMsd69UY

Did you run a situation like this in your projects?

Now you know one way to solve it.

---
Sign up for the .NET Weekly with 75K+ other engineers, and get a free Clean Architecture template: https://lnkd.in/ejtkZwup",423.0,33.0,45,501.0,0.97,Teacher,AI/ML/Coding Tools,Framework/How-To,List Post,Text-only,What is Claims Transformation in ASPNET Core?,"What is Claims Transformation in ASPNET Core?

You can use it to extend your authorization logic by adding dynamic claims at runtime.

If your Identit","What is Claims Transformation in ASPNET Core?

You can use it to extend your authorization logic by adding dynamic claims at runtime.

If your Identit",https://www.linkedin.com/posts/milan-jovanovic_how-claims-transformation-works-activity-7399348942099947520-aKuj?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFkvkTAB0d8WbobX52s3XSR2kf5PfrWy8V4,2025-11-26T07:31:01.052Z,idea_legos_alexis,274.0,0.0,435.1,
"5 EF Core features you need to know 🦄

EF Core is fast, but only if you use the right tools.

Here are 5 features that will speed up your data access:

1. Query Splitting: Stops ""Cartesian Explosion"" by breaking huge JOINs into separate SQL queries.

2. Bulk Updates: ExecuteUpdate() modifies rows directly in the DB. Zero memory allocation.

3. Bulk Deletes: ExecuteDelete() wipes data instantly without fetching it first.

4. Raw SQL: Sometimes LINQ generates bad SQL. Raw SQL lets you take the wheel for complex queries.

5. IgnoreQueryFilters: Perfect for Admin dashboards where you need to see ""Soft Deleted"" data or tenant-specific records.

Bonus: I covered 5 more advanced features in this article: https://lnkd.in/dxbAfjUR

Which one of these saved your production app?

---
Sign up for the .NET Weekly with 75K+ other engineers, and get a free Clean Architecture template: https://lnkd.in/dCMpeCNe",402.0,28.0,69,499.0,0.92,Contrarian,Productivity,Contrast/But,List Post,Text-only,5 EF Core features you need to know 🦄,"5 EF Core features you need to know 🦄

EF Core is fast, but only if you use the right tools.

Here are 5 features that will speed up your data access:","5 EF Core features you need to know 🦄

EF Core is fast, but only if you use the right tools.

Here are 5 features that will speed up your data access:",https://www.linkedin.com/posts/milan-jovanovic_5-ef-core-features-you-must-know-activity-7417830723488931840-xD4m?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACrQoogBzcO6PdHYllCLqPsl2uMapGCOPVg,2026-01-16T07:31:01.110Z,idea_legos_alexis,298.0,0.0,435.1,
"Most people think Redis is just used for caching.

But you can also use it as a vector database.

Here are a few use cases for Redis:

- Counters
- Rate limiting
- Leaderboards
- Session store
- Message queue
- Distributed locking

And of course, Redis as a vector database.

What are vectors?

Vectors are sequences of numbers that represent data.

You use an LLM to generate a vector embedding.

This allows you to do Vector Search: searching based on meaning.

Want to learn more?

Check out this article: https://lnkd.in/dwu4f7dj

This is one of the simplest but very valuable AI features you can add to your applications.

---
Sign up for the .NET Weekly with 75K+ other engineers, and get a free Clean Architecture template: https://lnkd.in/ej4nP9pY",440.0,23.0,32,495.0,1.01,Contrarian,Engineering Leadership,Contrast/But,List Post,Text-only,Most people think Redis is just used for caching.,"Most people think Redis is just used for caching.

But you can also use it as a vector database.

Here are a few use cases for Redis:

- Counters
- Ra","Most people think Redis is just used for caching.

But you can also use it as a vector database.

Here are a few use cases for Redis:

- Counters
- Ra",https://www.linkedin.com/posts/milan-jovanovic_most-people-think-redis-is-just-used-for-activity-7405872159023087618-LKc4?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAD7yo78B760w1OzXX2HFGNqUYGS32K3evyU,2025-12-14T07:31:57.162Z,idea_legos_alexis,221.0,0.0,435.1,
"Your database isn't slow.

Your indexing strategy is.

Most developers treat SQL indexes like a ""magic button"". You add one to a column, the query gets faster, and you move on.

But what happens when your table hits 10 million rows and that ""magic"" disappears?

I just dropped a deep dive into how SQL indexing actually works under the hood.

I took a standard PostgreSQL query from 21ms down to 0.02ms (a 1,000x performance gain) by understanding three core concepts.

Learn more: https://lnkd.in/diNSHk3Z",430.0,25.0,38,493.0,0.99,Contrarian,AI/ML/Coding Tools,Against Common Wisdom,Question/Engagement,Text-only,Your database isn't slow.,"Your database isn't slow.

Your indexing strategy is.

Most developers treat SQL indexes like a ""magic button"". You add one to a column, the query get","Your database isn't slow.

Your indexing strategy is.

Most developers treat SQL indexes like a ""magic button"". You add one to a column, the query get",https://www.linkedin.com/posts/milan-jovanovic_your-database-isnt-slow-your-indexing-activity-7411747306191982592--jkF?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFsquNIBL-Bah7UT0aAl0gV3gz4HeyE43g0,2025-12-30T12:37:41.402Z,idea_legos_alexis,269.0,0.0,435.1,
"Cursor pagination is blazing fast.

But it's not a good solution for every situation. Here's why. 👇

Cursor pagination uses a reference point (cursor) to fetch the next page of results.

This reference point must be a unique identifier or a combination of fields that define the sort order.

My tests showed cursor pagination was 17x faster compared to offset pagination.

So why don't we always use it?

Cursor pagination works particularly well for real-time feeds and infinite scroll interfaces.

If most users start at the first page and rarely visit other pages, offset pagination might be sufficient. This will be the case for many applications.

Want to learn more about cursor pagination?

Here's an implementation guide + performance analysis: https://lnkd.in/eS2h4CgC

Did you ever implement cursor pagination?

---
Sign up for the .NET Weekly with 75K+ other engineers, and get a free Clean Architecture template: https://lnkd.in/e5MTtpdb",408.0,36.0,44,488.0,0.94,Experimenter,Productivity,Contrast/But,List Post,Text-only,Cursor pagination is blazing fast.,"Cursor pagination is blazing fast.

But it's not a good solution for every situation. Here's why. 👇

Cursor pagination uses a reference point (cursor)","Cursor pagination is blazing fast.

But it's not a good solution for every situation. Here's why. 👇

Cursor pagination uses a reference point (cursor)",https://www.linkedin.com/posts/milan-jovanovic_cursor-pagination-is-blazing-fast-but-its-activity-7401161049695035392-AUyG?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFkvkTAB0d8WbobX52s3XSR2kf5PfrWy8V4,2025-12-01T07:31:41.170Z,idea_legos_alexis,294.0,0.0,435.1,
"Did you check out the resilience improvements in .NET 9?

We have two official NuGet packages:

- Microsoft.Extensions.Resilience
- Microsoft.Extensions.Http.Resilience

They're built on top of Polly, so the API should be familiar. You can use them to define resilience policies in C#.

They extend Polly with some useful features. For example, a standard pipeline you can add to HttpClients. There's also an OpenTelemetry integration.

A few strategies that are available out of the box:

- Retries
- Timeouts
- Fallbacks
- Circuit breakers

Want to learn more about resilience in .NET?

Start here: https://lnkd.in/dzmqjFuC

If this saves you from even one network failure, it'll be worth it.

---
Sign up for the .NET Weekly with 75K+ other engineers, and get a free Clean Architecture template: https://lnkd.in/dnecq4zh",408.0,31.0,44,483.0,0.94,Teacher,AI/ML/Coding Tools,Framework/How-To,List Post,Text-only,Did you check out the resilience improvements in .NET 9?,"Did you check out the resilience improvements in .NET 9?

We have two official NuGet packages:

- Microsoft.Extensions.Resilience
- Microsoft.Extensio","Did you check out the resilience improvements in .NET 9?

We have two official NuGet packages:

- Microsoft.Extensions.Resilience
- Microsoft.Extensio",https://www.linkedin.com/posts/milan-jovanovic_did-you-check-out-the-resilience-improvements-activity-7411307969276956672-f1ER?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADSrhNYB6WX_yttMZS5zKuw4oAmgtZapKSg,2025-12-29T07:31:55.319Z,idea_legos_alexis,293.0,0.0,435.1,
"Most teams get microservices communication wrong.

They obsess over APIs and forget the real problem: coupling and reliability.

In my latest video, I break down how microservices should actually talk to each other. You’ll see where synchronous (HTTP, gRPC) calls make sense, and where you should switch to asynchronous messaging with queues and topics.

I also cover real .NET examples with Azure Service Bus, Redis, and distributed tracing, so you can see how to design communication that’s fast, reliable, and easy to reason about.

Check it out here: https://lnkd.in/eGB3WUqW

If you’re building or refactoring a microservices system, this will save you a lot of pain later.",435.0,16.0,32,483.0,1.0,Contrarian,Engineering Leadership,Against Common Wisdom,Observation/Opinion,Text-only,Most teams get microservices communication wrong.,"Most teams get microservices communication wrong.

They obsess over APIs and forget the real problem: coupling and reliability.

In my latest video, I","Most teams get microservices communication wrong.

They obsess over APIs and forget the real problem: coupling and reliability.

In my latest video, I",https://www.linkedin.com/posts/milan-jovanovic_most-teams-get-microservices-communication-activity-7394715095425130496-wWls?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADoipL4BPavl-hmH48vlRBnFYLnQqO1RsRU,2025-11-13T12:37:45.912Z,idea_legos_alexis,264.0,0.0,435.1,
"Implementing resilience in .NET? You better...

Polly is probably your first choice.

And Polly is much faster in V8+.

But why should you care about making your application resilient?

Let's say your services communicate by sending HTTP requests.

HTTP requests can fail because of network or server issues.

These failures can disrupt service availability, especially as dependencies increase. This increases the risk of cascading failures.

Luckily, there's a simple way to solve this in your .NET applications.

Here's how you can make your apps resilient: https://lnkd.in/e39__DXH

Do you use Polly in your applications?

There's also an official resilience library in .NET.

But it's a wrapper around Polly that adds OpenTelemetry on top.

---
Sign up for the .NET Weekly with 74K+ other engineers, and get a free Clean Architecture template: https://lnkd.in/eihaFihr",422.0,13.0,41,476.0,0.97,Teacher,AI/ML/Coding Tools,Framework/How-To,List Post,Text-only,Implementing resilience in .NET? You better...,"Implementing resilience in .NET? You better...

Polly is probably your first choice.

And Polly is much faster in V8+.

But why should you care about ","Implementing resilience in .NET? You better...

Polly is probably your first choice.

And Polly is much faster in V8+.

But why should you care about ",https://www.linkedin.com/posts/milan-jovanovic_implementing-resilience-in-net-you-better-activity-7398261963203497984-yg8r?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACrQoogBzcO6PdHYllCLqPsl2uMapGCOPVg,2025-11-23T07:31:45.088Z,idea_legos_alexis,277.0,0.0,435.1,
"How do you handle a transaction that spans 3 different microservices?

You can't use a standard Database Transaction (ACID) because the data lives in different places.

You need a Saga.

And a Saga is essentially just a State Machine with memory.

It tracks the progress of a workflow:

1. Current State: ""OrderPlaced""
2. Event: ""PaymentReceived""
3. Transition: Move to ""OrderPaid"" state and send a command to the Shipping Service.

If something fails (e.g., ""ShippingFailed""), the State Machine triggers a specific ""Compensating Action"" to undo the previous steps (e.g., Issue Refund).

It turns chaos into a deterministic workflow.

You can see a full code example of an Order Saga here: https://lnkd.in/d6jY3KaP

Sagas are complex at first, but they are a lifesaver for data consistency.

---
Sign up for the .NET Weekly with 75K+ other engineers, and get a free Clean Architecture template: https://lnkd.in/dCMpeCNe",402.0,29.0,41,472.0,0.92,Teacher,AI/ML/Coding Tools,Framework/How-To,List Post,Text-only,How do you handle a transaction that spans 3 different microservices?,"How do you handle a transaction that spans 3 different microservices?

You can't use a standard Database Transaction (ACID) because the data lives in ","How do you handle a transaction that spans 3 different microservices?

You can't use a standard Database Transaction (ACID) because the data lives in ",https://www.linkedin.com/posts/milan-jovanovic_how-do-you-handle-a-transaction-that-spans-activity-7416743884082388992-qmeb?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACQtiwkB6kGZiEBy4_4SPa_ge0XcIUugnbw,2026-01-13T07:32:18.403Z,idea_legos_alexis,299.0,0.0,435.1,
