authorName,authorProfileId,postedAtISO,numLikes,numComments,numShares,type,text,url
Melanie Perkins,melanieperkins,2018-09-13T04:42:52.746Z,258,19,4,image,"What’s the difference between being a good product manager and a great one at a high growth startup like Canva? Our talented Shipra Mahindra shares her insights on making quick, high impact decisions that have moved us closer to achieving our vision of empowering everyone to design. 
https://lnkd.in/fdiaG2V #productmanagement",https://www.linkedin.com/posts/melanieperkins_productmanagement-activity-6445864154283765760-n3J1?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADPPKZoBGm3auaTkRMiq2S8K_GGARf_bs9s
Melanie Perkins,melanieperkins,2018-11-26T02:39:59.476Z,257,10,5,article,"Canva's goal is to empower the whole world to design and so it's essential we localise our product extensively, as only 25% of the world’s internet population are English speakers. We're fortunate to have an amazing team who care deeply about providing a great experience for our community. Jesse Walker from our localisation team shares some of the lessons he's learnt along the way in this post: https://lnkd.in/f4yY2JH
#localization #startups",https://www.linkedin.com/posts/melanieperkins_the-role-of-localization-quality-in-driving-activity-6472649930602315776-mHKo?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADPPKZoBGm3auaTkRMiq2S8K_GGARf_bs9s
Melanie Perkins,melanieperkins,2018-12-03T03:37:31.372Z,250,14,11,article,"""Over the years there’s been a positive shift in stock photography, with the ranks of top selling images moving away from the cliché... to a more empowered representation of women in the workplace, climbing mountains - and generally being a little more kick ass.""

-- I love this blog written by Elle Hughes from our Marketplace team, highlighting the need for a more diverse and inclusive library of stock photography. We recently launched our Natural Women Collection challenges both societal standards of beauty and gender norms - check out how this collection came to be, and how we made it happen. There's still a long way to go in the media and the world -- but I feel like things are moving in the right direction.",https://www.linkedin.com/posts/melanieperkins_how-canva-is-changing-the-way-women-are-represented-activity-6475201123962712064-wdg5?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADOaIt0BRjLO-MIVji43gtwC0Bl2KRs6fXo
Melanie Perkins,melanieperkins,2019-03-11T21:22:23.275Z,240,12,2,article,"Since our earliest days we have 'set crazy big goals' and worked tirelessly to make them happen. We have 500+ people at Canva and our focus on 'crazy big goals' has remained. We set large aspirational goals and then work hard to figure out steps to eventually get there.

For example our company's mission is 'to empower the world to design', in 2016 we launched in 20 languages, 2017 we launched in 100 and last year we tackled some of the trickier languages like Chinese and Arabic. While we haven't yet empowered 'the whole world' - the 'crazy big goal' has helped us to take strides in that direction and is now part of everything we do.

In this blog I dive into a little more detail about how we shape our company around goals and hope you find something helpful that you can apply!",https://www.linkedin.com/posts/melanieperkins_creating-a-goal-driven-culture-at-canva-activity-6510983116855836672-cRi6?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADOaIt0BRjLO-MIVji43gtwC0Bl2KRs6fXo
Melanie Perkins,melanieperkins,2017-09-26T12:55:01.669Z,220,18,0,text,The New Hustle documentary that features the stories of 3 startups (Canva is one of them) went live on youtube today. Check it out: https://lnkd.in/gwvWPbF Luke Annear Cliff Obrecht  Justin Dry Andre Eikmeier,https://www.linkedin.com/posts/melanieperkins_the-new-hustle-activity-6318427478872428544-bMGf?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABJnN1EBg8SkzCDxZWBl3ARKtQSsamhRgWE
Melanie Perkins,melanieperkins,2018-09-19T05:59:55.250Z,186,18,20,article,"Taking on any big goal is always going to be fraught with challenges and feel like a rollercoaster ride. However, for those who feel like they are on the outside (for many different reasons) it's going to be even more challenging. I feel like a lot gets written about what should and shouldn't be done, and deservedly so, but if you happen to be one of those people that feel like you are on the outside - here's some of the things I've learnt along the way. #changethestats",https://www.linkedin.com/posts/melanieperkins_a-message-for-those-who-feel-like-they-are-activity-6448057869664391168-01Ac?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADPPKZoBGm3auaTkRMiq2S8K_GGARf_bs9s
Melanie Perkins,melanieperkins,2019-01-10T00:46:58.116Z,176,8,3,article,"In a couple of short minutes we can dramatically improve our teams and our performance, by simply asking those around you ‘how can I improve or make your job easier’. Despite how obvious it is - it's surprising how often we never do it. The question may make us feel vulnerable, the time may never seem right or we simply might not think of it. But asking this very simple question can help us to radically accelerate our learnings and relationships.

In this blog post, our performance coach Sarah Nanclares shares the best way to ask, give and receive feedback. If you have any other tips, please share them below!",https://www.linkedin.com/posts/melanieperkins_how-canva-is-building-a-feedback-culture-activity-6488928941468942336-6H4U?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADOaIt0BRjLO-MIVji43gtwC0Bl2KRs6fXo
Melanie Perkins,melanieperkins,2018-11-29T08:03:49.473Z,123,7,1,article,"Calling all photographers: Canva in conjunction with Pexels.com is hosting Sydney's most epic photo walk this Sunday from 4pm with pro photographer tips, models, snacks, drinks and lots of FUN! Please register here! https://lnkd.in/fCacvuQ
#photographers #startups",https://www.linkedin.com/posts/melanieperkins_sydneys-most-awesome-photowalk-activity-6473818589513252864-DKQv?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADPPKZoBGm3auaTkRMiq2S8K_GGARf_bs9s
Melanie Perkins,melanieperkins,2017-09-15T05:08:41.017Z,118,5,0,text,"Very excited for this event in the Canva office on Monday featuring Shipra Mahindra from Canva and Brian Donohue
 from Intercom.",https://www.linkedin.com/posts/melanieperkins_managing-products-sydney-september-2017-activity-6314323852990218240-Mo1u?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABJnN1EBg8SkzCDxZWBl3ARKtQSsamhRgWE
Melanie Perkins,melanieperkins,2017-07-25T01:59:51.122Z,115,2,0,text,"Wonderful article featuring our Android Engineer, Elizabeth Veprik, on how Canva fosters inclusion and flexibility in the workplace.",https://www.linkedin.com/posts/melanieperkins_how-any-tech-company-can-attract-the-best-activity-6295432162955141120-hwXf?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABJnN1EBg8SkzCDxZWBl3ARKtQSsamhRgWE
Melanie Perkins,melanieperkins,2015-10-06T14:30:31.419Z,70,12,4,article,,https://www.linkedin.com/posts/melanieperkins_design-platform-canva-scores-15-million-activity-6057169860088053760-sKKU?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE9FjwcBJGRSgTgkiFHepSyhZsiuckJGTk8
Melanie Perkins,melanieperkins,2015-05-04T15:51:30.399Z,70,11,3,article,,https://www.linkedin.com/posts/melanieperkins_canva-announces-additional-6-million-funding-activity-6001020120959324180-w7OJ?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE9FjwcBJGRSgTgkiFHepSyhZsiuckJGTk8
Melanie Perkins,melanieperkins,2014-12-11T08:59:05.568Z,16,0,0,article,,https://www.linkedin.com/posts/melanieperkins_25-epic-design-tips-for-non-designers-activity-5948732480969269248-wkBX?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE9FjwcBJGRSgTgkiFHepSyhZsiuckJGTk8
