full_text,likes,comments,shares,total_engagement,outlier_score,hook_type,topic,angle,structure,visual_format,first_line,hook_150,hook,url,date,_source,rank,followers,author_avg,source
"If you don’t enjoy your job, and you’re reading this, there IS a WAY out.

This is my favorite book, the Wisdom of Insecurity by Alan Watts.

I want to be tactical, though, you can create your own luck. You can navigate out of your situation.

But to do so requires some advice from the Shawshank Redemption:

Pressure Over Time

Optionality is built in years and months, not days and weeks.

The best optionality is built by becoming an expert, and it’s usually by combining two things (in my case, customer empathy and data w/ AI). I’m the best in the world ONLY when you mix those three things. This is a Ben Horowitz concept, and it’s beautiful.

But the way in which you can get everything that you wanted is to find out what you enjoy doing, and just begin.

Begin by working on it, talking to people about it, building little prototypes, working for people or companies for free to learn it. 

When you do that, you subtly convince the other people that love what you love that you’re in it for passion. 

This is the single thing that people want to hire for, a hunger for the work itself. For its own sake.

Weather it’s gardening, or dental hygiene, or making hats, or ice skating… I promise you there are others out there that feel the way you feel.

Then, once you know them, and once they know your only agenda is to find joy in what you do… they FIND ways to help you. Because they see the joy, they likely feel the joy, and they want other people to feel the joy.

The people I completely avoid building relationships with are those that are money driven, not because it’s bad (I love money), but just because it’s the outcome they seek not the process they love.

That only gets you so far, because you lose your purpose when you make enough money. All that money ever got me, besides freedom from 9-5, is a ridiculously over priced coffee grinder. 

Start working on the side, finding your community, doing the things you feel drawn to… and when you do, you’ll draw in others.

And one day you’ll wake up, and you’ll have so much optionality you won’t know how to chose.

That’s when you really become free, when you get to define your days around your joy, not your job.

Invest daily now, and I promise it will compound over enough time.",79.0,11.0,0,90.0,1.49,Teacher,GTM/Sales,Framework/How-To,Story,Text-only,"If you don’t enjoy your job, and you’re reading this, there IS a WAY out.","If you don’t enjoy your job, and you’re reading this, there IS a WAY out.

This is my favorite book, the Wisdom of Insecurity by Alan Watts.

I want t","If you don’t enjoy your job, and you’re reading this, there IS a WAY out.

This is my favorite book, the Wisdom of Insecurity by Alan Watts.

I want t",https://www.linkedin.com/posts/jordancrawford_if-you-dont-enjoy-your-job-and-youre-reading-activity-7393403090701475840-EGfa?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADs6jaABL787bQYRhLjcBo2NCXWQ0-9LROE,2025-11-09T21:44:19.610Z,idea_legos_nacho,67,0,53.0,
"On the 1 year anniversary, today I am announcing that a new course to replace Agent 7 is coming…",72.0,17.0,0,89.0,1.36,Magician,AI/Automation,Personal Experience,Short Punch,Text-only,"On the 1 year anniversary, today I am announcing that a new course to replace Agent 7 is coming…","On the 1 year anniversary, today I am announcing that a new course to replace Agent 7 is coming…","On the 1 year anniversary, today I am announcing that a new course to replace Agent 7 is coming…",https://www.linkedin.com/posts/jordancrawford_on-the-1-year-anniversary-today-i-am-announcing-activity-7390427305959145472-LxY1?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAETfp90Bp8z87J9S2JZUOFkUrgejl3ypNlg,2025-11-01T16:39:37.240Z,idea_legos_nacho,86,0,53.0,
Claude Code and Claude Skills should be where 90% of your GTM Engineering is done… and an update on my new course…,60.0,29.0,0,89.0,1.13,Teacher,GTM/Sales,Data/Numbers,Short Punch,Text-only,Claude Code and Claude Skills should be where 90% of your GTM Engineering is done… and an update on ,Claude Code and Claude Skills should be where 90% of your GTM Engineering is done… and an update on my new course…,Claude Code and Claude Skills should be where 90% of your GTM Engineering is done… and an update on my new course…,https://www.linkedin.com/posts/jordancrawford_claude-code-and-claude-skills-should-be-where-activity-7403883412857606144-8pFU?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACMGb3oBRaMXx5ky1s8XlW5ehBwhaT5lQhE,2025-12-08T19:49:23.127Z,idea_legos_nacho,119,0,53.0,
"HIRE MAX AS YOUR GTM ENGINEER... here's why you want candidates like MAX...

First off, I don't know Max, but let me tell you why someone like Max is the type of person you want:

1. He started with a framework (in this case, my PVP)
2. He took an actual brand and built with modern tools
3. He was focused on the outcome for the END user
4. He may not be the fastest yet, but clearly he's dogged

Building without frameworks is a recipe for disaster.

Here's where I'd improve what Max did
1. Why is THIS PVP relevant for this brand? Is it?

2. Great messages are built on a foundation of data, but also need to be humanized, I don't talk about this enough, but a good PVP is written from a place of confidence and translates your work from the code to value to the customer

3. Talk more about the connection between the theory and the campaign.

This is what real work looks like these days, where real value is built quickly, with a theory, around a data set and taken to maker in days not months.",77.0,10.0,0,87.0,1.45,Contrarian,GTM/Sales,Contrast/But,List Post,Text-only,HIRE MAX AS YOUR GTM ENGINEER... here's why you want candidates like MAX...,"HIRE MAX AS YOUR GTM ENGINEER... here's why you want candidates like MAX...

First off, I don't know Max, but let me tell you why someone like Max is ","HIRE MAX AS YOUR GTM ENGINEER... here's why you want candidates like MAX...

First off, I don't know Max, but let me tell you why someone like Max is ",https://www.linkedin.com/posts/jordancrawford_was-attempting-to-replicate-jordan-crawford-activity-7386142281734598656-R_Kt?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADeyR5kBF6LdtEF6TIVH5pe79SXD6ygMAxA,2025-10-20T20:52:27.853Z,idea_legos_nacho,71,0,53.0,
"If you want to make it as a B2B founder, remember to post selfies that are 100% not like the real world… people EAT IT UP.

Agent 7’s successor hasn’t been named, what should I call it… Claude Code is doing all my job for me.",51.0,35.0,1,87.0,0.96,Teacher,AI/Automation,Data/Numbers,Short Punch,Text-only,"If you want to make it as a B2B founder, remember to post selfies that are 100% not like the real wo","If you want to make it as a B2B founder, remember to post selfies that are 100% not like the real world… people EAT IT UP.

Agent 7’s successor hasn’t","If you want to make it as a B2B founder, remember to post selfies that are 100% not like the real world… people EAT IT UP.

Agent 7’s successor hasn’t",https://www.linkedin.com/posts/jordancrawford_if-you-want-to-make-it-as-a-b2b-founder-activity-7393775216562397184-592p?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADs6jaABL787bQYRhLjcBo2NCXWQ0-9LROE,2025-11-10T22:23:01.329Z,idea_legos_nacho,164,0,53.0,
"I have stopped an experiment that gave people a ton of value before a sale, and here's why...

So it's VERY fast for me to build a PVP or PQS list, like 30 mins -> 1 hr. 

Now this list isn't like ALWAYS production ready, but it's usually good enough for a test. So I tried just giving these things to prospects after a first call, in addition to my standard vibe coded proposal.

This was A TERRIBLE idea and probably lost me over $120k, and here's why...

People actually don't want to buy results... and hear me out.

Results are ephemeral, this is why every lead generation agency is always on the razor's edge. When I ran a lead gen agency, people said, ""sure this year I made $2M in closed/won deals and paid you $120k, BUT WHAT HAVE YOU DONE FOR ME THIS MONTH.""

This isn't true with Google or Facebook, because they have a monopoly and you have no choice, so they can enforce rules (you pay for clicks).

People would take these lists, sometimes even execute on them, and then I suspect they didn't get good results and said, ""THAT GUY SUCKS!""

This reaction is totally normal.

What people really want to buy (from me) is organizational change, they want to be able to do what I do. And I want that, too. I sort of design myself to be fired (I'm working on what a longer term engagement looks like).

Most lists fail, and that's okay, the real change that people need is to be able to launch 1 campaign every week, hopefully every few days. 

Taking a single list, that's 100% vibe coded, and thinking this represents the value was a bad idea because there's invariably a problem that neither of us could have forecasted.

The value was in the process to do it in an hour, not the output of any one hour.

I now know what I am selling, organizational change and education, not pipeline. 

The ability for YOU to generate more TESTS faster so YOU can eliminate the garbage faster and find what works.",68.0,17.0,1,86.0,1.28,Contrarian,GTM/Sales,Personal Experience,Story,Text-only,"I have stopped an experiment that gave people a ton of value before a sale, and here's why...","I have stopped an experiment that gave people a ton of value before a sale, and here's why...

So it's VERY fast for me to build a PVP or PQS list, li","I have stopped an experiment that gave people a ton of value before a sale, and here's why...

So it's VERY fast for me to build a PVP or PQS list, li",https://www.linkedin.com/posts/jordancrawford_i-have-stopped-an-experiment-that-gave-people-activity-7394787788187078656-l0R_?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADs6jaABL787bQYRhLjcBo2NCXWQ0-9LROE,2025-11-13T17:26:37.217Z,idea_legos_nacho,95,0,53.0,
"0-CLICK 10 MINUTE [EASY BAKE OVEN] LEADS LIST ACHIEVED!!

I scored, sorted, and delivered a leads list with only my voice, NO UI/UX at all and I don't know if I could ever go back... seriously...

Okay so I wanted to score ALL regional banks.

1. Went to Ocean.io and got 5kish banks - downloaded locally
2. Used Serper API key
3. Used ChatGPT to do searches to find evidence of the problem + people to feed into Claude Code to build the pipeline 
4. Used ScrapIn to enrich profiles
5. Used UpCell to get cell phones

My job was done with only my voice and -ZERO- CLICKING.",62.0,23.0,0,85.0,1.17,Contrarian,GTM/Sales,Against Common Wisdom,List Post,Text-only,0-CLICK 10 MINUTE [EASY BAKE OVEN] LEADS LIST ACHIEVED!!,"0-CLICK 10 MINUTE [EASY BAKE OVEN] LEADS LIST ACHIEVED!!

I scored, sorted, and delivered a leads list with only my voice, NO UI/UX at all and I don't","0-CLICK 10 MINUTE [EASY BAKE OVEN] LEADS LIST ACHIEVED!!

I scored, sorted, and delivered a leads list with only my voice, NO UI/UX at all and I don't",https://www.linkedin.com/posts/jordancrawford_0-click-10-minute-easy-bake-oven-leads-activity-7392041330790567936-gzCU?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAETfp90Bp8z87J9S2JZUOFkUrgejl3ypNlg,2025-11-06T03:33:10.747Z,idea_legos_nacho,114,0,53.0,
"In just ONE HOUR I did this, with only my voice…  this what GTM Engineering looks like in the future…

100% in Claude Code and with Apify! 

What We Did: Review Enrichment & Classification Pipeline

We built a scalable pipeline to pull and analyze Google Maps reviews for 9,732 ********* practices—every company with 150+ reviews plus all PLATINUM/GOLD tier prospects. Using Apify's Google Maps Reviews Scraper at Scale tier (128 concurrent actors), we collected 201,556 unique reviews across 9,423 locations in under 2 hours. 

Each review was then processed through Claude's Message Batches API for pain signal classification, categorizing reviews into six operational buckets: scheduling issues, communication problems, billing complaints, staff issues, legacy technology mentions, and growth constraints.

 The classification results revealed that detectable pain signals are sparse: only ~1.8% of the 161,379 processed reviews contained identifiable operational complaints (2,787 communication issues, 1,981 billing mentions, 1,930 staff problems, 1,248 scheduling complaints, 1,089 growth signals, and just 453 legacy tech mentions). 

This reinforces the validation findings—Google reviews aren't a reliable source for identifying ""******* in pain."" The signal-to-noise ratio is too low, and negative reviews often reflect one-off experiences rather than systemic operational dysfunction that would drive software purchasing decisions.

 Based on this analysis, we've assigned each of the 9,732 companies a recommended product (PRODUCT 1, PRODUCT 2, or PRODUCT 3) and a message hook tailored to their dominant signal—though 69% defaulted to the general value proposition since they lacked detectable pain. The actionable output: focus outreach on ***-change signals and ******* maturity rather than trying to infer pain from reviews. The data supports ""you're evolving, here's infrastructure that scales"" messaging over ""we see you're struggling.""

This dog is how you’ll feel like when you start building this way…",67.0,18.0,0,85.0,1.26,Fortune Teller,GTM/Sales,Data/Numbers,Observation/Opinion,Text-only,"In just ONE HOUR I did this, with only my voice…  this what GTM Engineering looks like in the future","In just ONE HOUR I did this, with only my voice…  this what GTM Engineering looks like in the future…

100% in Claude Code and with Apify! 

What We D","In just ONE HOUR I did this, with only my voice…  this what GTM Engineering looks like in the future…

100% in Claude Code and with Apify! 

What We D",https://www.linkedin.com/posts/jordancrawford_in-just-one-hour-i-did-this-with-only-my-activity-7415791638117142528-d79s?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADtNJIwB7YeBWk5OSR57XvTciKjhzeBfg7M,2026-01-10T16:28:25.273Z,idea_legos_nacho,98,0,53.0,
"When I die I want just one thing…

Andreas Wernicke to give a Clay demo at my funeral.",58.0,22.0,0,80.0,1.09,Fortune Teller,Tools/Tech,Personal Experience,Short Punch,Text-only,When I die I want just one thing…,"When I die I want just one thing…

Andreas Wernicke to give a Clay demo at my funeral.","When I die I want just one thing…

Andreas Wernicke to give a Clay demo at my funeral.",https://www.linkedin.com/posts/jordancrawford_when-i-die-i-want-just-one-thing-andreas-activity-7391980273732632577-wXq1?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAETfp90Bp8z87J9S2JZUOFkUrgejl3ypNlg,2025-11-05T23:30:33.610Z,idea_legos_nacho,126,0,53.0,
"I think I’ve seen the future of software in how I do my work… and here’s what I think…

Software as we know it is doomed… and not exactly because of vibe coding. Or those grumpy engineers that hate vibe coding.

It’s because it’s designed to trap up in their worldview, with their tools, with interfaces we must click on, with subpar voice interfaces, with all of these opinions that make us adjust OUR behavior to their opinions on what we should do.

I think the future of software willl be more bespoke workflows that are hardened and trusted that I can envoke and pay for like an API.

Will people vibe code their own CRMs, I dunno, that kinda stuff seems sticker to me as it’s critical infrastructure.

But most software is not (meeting note takers, watch out) and most software forces us to use it, to learn it, and to horde our work and make it impossible to export our data.

More so than the data is the context tho, prompts, workflows.

Most software has no place to store our intent, what we want to accomplish, who we are, what our goals are… they all force us to do it their way.

So the huge divide between software and outcomes will be both our context, integrations with our tools that can act autonomously, and compounding plus silo’d understanding of the tasks we need to do.

While engineers moan that “vibe coding will never replace Salesforce because of X, Y, and Z” (true I think), they miss the huge gigantic point that these models:

1. Are amazing at low stakes tasks (daily life)
2. Can capture an understand intent like a person
3. Can build workflows locally to do things that have low risks
4. And that all of the above makes us FASTER at doing TASKS in ONE SHOT.

There’s a revolution coming, slowly but surely, and those that will win will think about how custom code can start eliminating tasks for them.

And as it eats away at task, and if you’re on the frontier, you can charge a lot of money for very little work… simply by understanding the compound nature of value and working in the future, but taking money from today’s economy.",65.0,15.0,0,80.0,1.23,Fortune Teller,Tools/Tech,Personal Experience,List Post,Text-only,I think I’ve seen the future of software in how I do my work… and here’s what I think…,"I think I’ve seen the future of software in how I do my work… and here’s what I think…

Software as we know it is doomed… and not exactly because of v","I think I’ve seen the future of software in how I do my work… and here’s what I think…

Software as we know it is doomed… and not exactly because of v",https://www.linkedin.com/posts/jordancrawford_i-think-ive-seen-the-future-of-software-activity-7405717947882647552-zPid?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFgjPbUBezTI8Hq3YZEHPDYXMhtl4HhVFkU,2025-12-13T21:19:10.361Z,idea_legos_nacho,102,0,53.0,
"Sales pros, finish this sentence “I saw that you…” in a way that doesn’t feel like a sales email.

Wrong answers only.

Also, enjoy this deep cut roast of Zoomed in me….",43.0,37.0,0,80.0,0.81,Contrarian,GTM/Sales,Personal Experience,Short Punch,Text-only,"Sales pros, finish this sentence “I saw that you…” in a way that doesn’t feel like a sales email.","Sales pros, finish this sentence “I saw that you…” in a way that doesn’t feel like a sales email.

Wrong answers only.

Also, enjoy this deep cut roas","Sales pros, finish this sentence “I saw that you…” in a way that doesn’t feel like a sales email.

Wrong answers only.

Also, enjoy this deep cut roas",https://www.linkedin.com/posts/jordancrawford_sales-pros-finish-this-sentence-i-saw-that-activity-7407566812197945344-03xs?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFgjPbUBezTI8Hq3YZEHPDYXMhtl4HhVFkU,2025-12-18T23:45:53.964Z,idea_legos_nacho,217,0,53.0,
"""Jordan is going full AGI in 2026... and starting with turning my life into Claude Skills to make GTMe choices"" - Your Favorite LinkedIn Influencer 

I had Sybill export all of my words and I will make them into Claude Skills like a copy skill and a data skill... etc...

Then I will let it make choices as me for GTM enrichment workflows in my own super secret product, AutoGTM, in the cloud.

Follow to figure out how badly I fail...",62.0,16.0,0,78.0,1.17,Teacher,GTM/Sales,Personal Experience,Observation/Opinion,Text-only,"""Jordan is going full AGI in 2026... and starting with turning my life into Claude Skills to make GT","""Jordan is going full AGI in 2026... and starting with turning my life into Claude Skills to make GTMe choices"" - Your Favorite LinkedIn Influencer 

","""Jordan is going full AGI in 2026... and starting with turning my life into Claude Skills to make GTMe choices"" - Your Favorite LinkedIn Influencer 

",https://www.linkedin.com/posts/jordancrawford_jordan-is-going-full-agi-in-2026-and-activity-7418356863811072000-cmSv?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADtNJIwB7YeBWk5OSR57XvTciKjhzeBfg7M,2026-01-17T18:21:42.738Z,idea_legos_nacho,113,0,53.0,
Gmail is COMING for your sh*t marketing newsletters buddy...,59.0,17.0,0,76.0,1.11,Teacher,Marketing,Framework/How-To,Short Punch,Text-only,Gmail is COMING for your sh*t marketing newsletters buddy...,Gmail is COMING for your sh*t marketing newsletters buddy...,Gmail is COMING for your sh*t marketing newsletters buddy...,https://www.linkedin.com/posts/jordancrawford_gmail-is-coming-for-your-sht-marketing-newsletters-activity-7413466757765509120-2jne?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADw0mRYBSQhH_XZIMc99PusHGtWd6FiGizw,2026-01-04T06:30:10.603Z,idea_legos_nacho,122,0,53.0,
LISTEN UP: Here are all of my awful flaws and failures… ain’t nobody on linkedin bragging about those… except me…,58.0,18.0,0,76.0,1.09,Investigator,AI/Automation,Industry Observation,Short Punch,Text-only,LISTEN UP: Here are all of my awful flaws and failures… ain’t nobody on linkedin bragging about thos,LISTEN UP: Here are all of my awful flaws and failures… ain’t nobody on linkedin bragging about those… except me…,LISTEN UP: Here are all of my awful flaws and failures… ain’t nobody on linkedin bragging about those… except me…,https://www.linkedin.com/posts/jordancrawford_listen-up-here-are-all-of-my-awful-flaws-activity-7392443922385477632--O6I?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADs6jaABL787bQYRhLjcBo2NCXWQ0-9LROE,2025-11-07T06:12:56.063Z,idea_legos_nacho,125,0,53.0,
"Almost all of what I use AI for is collecting and organizing data… almost never writing… and Charlie explains why SO WELL…

Charlie has perfect pitch, he’s an incredible artist. Even Taylor Swift sang about him, “We declared Charlie Puth should be a bigger artist.”

The thing about a good message is not that it’s perfect, it’s that it’s authentic.

And the average of many authentic pieces of writing is oddly inauthentic. 

There IS a recipe for authenticity in GTM and it’s petty simple…

1. Understand the organizing principle for why your different types of customers buy (industries, use cases, jobs to be done, pain, etc). You’re looking for what unites buyers besides “they all bought my software.”

2. Go figure out what insight that group of buyers had, WHY you? If it’s because they trusted who referred them, that’s hard. You’re looking for their counter intuitive truth.

3. Use AI to figure out where the data lives where you can find batches of people in this same situation.

Then all you have to do is tell the story you learned in 2 to the customers from the list in 3.

AI won’t replace our creativity and to use to it send creative messages is weirdly missing the point.

You should use it to find the needles in the haystack and to explain what the last needle did to get out. 

And HOW you do it is the art part. And often, the surface area of intelligence from 1 and 2 is SO low or 1 for horizontal SaaS is SO HARD  that you default to mostly blasting stuff. 

But it’s the sitting on the piano moment that can’t be replicated by AI and I think our buyers will know what authenticity sounds like well into the future.

As the noise has increased a ton, but the signal has always sounded the same. 

And just like pornography, as the Supreme Court is famous for saying (paraphrasing), “I can’t define it, but you know it when you see it.”",59.0,14.0,2,75.0,1.11,Teacher,GTM/Sales,Personal Experience,List Post,Text-only,Almost all of what I use AI for is collecting and organizing data… almost never writing… and Charlie,"Almost all of what I use AI for is collecting and organizing data… almost never writing… and Charlie explains why SO WELL…

Charlie has perfect pitch,","Almost all of what I use AI for is collecting and organizing data… almost never writing… and Charlie explains why SO WELL…

Charlie has perfect pitch,",https://www.linkedin.com/posts/jordancrawford_almost-all-of-what-i-use-ai-for-is-collecting-activity-7384251668281950209-rXPc?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADeyR5kBF6LdtEF6TIVH5pe79SXD6ygMAxA,2025-10-15T15:39:50.480Z,idea_legos_nacho,123,0,53.0,
Here’s how I structure my GTM Engineering Systems in Claude Code and how you can too…,50.0,19.0,0,69.0,0.94,Teacher,GTM/Sales,Personal Experience,Short Punch,Text-only,Here’s how I structure my GTM Engineering Systems in Claude Code and how you can too…,Here’s how I structure my GTM Engineering Systems in Claude Code and how you can too…,Here’s how I structure my GTM Engineering Systems in Claude Code and how you can too…,https://www.linkedin.com/posts/jordancrawford_heres-how-i-structure-my-gtm-engineering-activity-7402828935723507712-_Yl3?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACMGb3oBRaMXx5ky1s8XlW5ehBwhaT5lQhE,2025-12-05T21:59:16.187Z,idea_legos_nacho,170,0,53.0,
"You can’t personalize your way out of a targeting problem.

Focus on finding evidence of the problem, then just ask them if that evidence means they are struggling with X problem.

This is called a PQS, pain qualified segment, and it will save you from looking like a silly goose trying to personalize a message about a problem your lead doesn’t have or you don’t understand.",52.0,12.0,1,65.0,0.98,Contrarian,AI/Automation,Against Common Wisdom,Observation/Opinion,Text-only,You can’t personalize your way out of a targeting problem.,"You can’t personalize your way out of a targeting problem.

Focus on finding evidence of the problem, then just ask them if that evidence means they a","You can’t personalize your way out of a targeting problem.

Focus on finding evidence of the problem, then just ask them if that evidence means they a",https://www.linkedin.com/posts/jordancrawford_you-cant-personalize-your-way-out-of-a-targeting-activity-7398027065461157889--KxV?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPLVB8BjK8i7C_59z_zkiamiJYzSeuohxk,2025-11-22T15:58:21.102Z,idea_legos_nacho,158,0,53.0,
"Friends and family, I need your help… I have an addition…


I can’t stop using Sora 2. 

It’s a problem.",49.0,16.0,0,65.0,0.93,Contrarian,GTM/Sales,Personal Experience,Short Punch,Text-only,"Friends and family, I need your help… I have an addition…","Friends and family, I need your help… I have an addition…


I can’t stop using Sora 2. 

It’s a problem.","Friends and family, I need your help… I have an addition…


I can’t stop using Sora 2. 

It’s a problem.",https://www.linkedin.com/posts/jordancrawford_friends-and-family-i-need-your-help-i-have-activity-7388862371508903936-jT1E?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAETfp90Bp8z87J9S2JZUOFkUrgejl3ypNlg,2025-10-28T09:01:07.792Z,idea_legos_nacho,177,0,53.0,
"I asked AI to tell me why we hate AI generated things so much and tbh… 


It kinda nailed it…

——-

A man can survive being poor—he’s done it for ten thousand years—but he cannot survive being unnecessary.

The machine doesn’t hate us, doesn’t love us, doesn’t know we exist, and somehow that indifference is the loneliest outcome imaginable.

What people want is to matter, to be needed by something that knows they are there, and the machine offers efficiency but it does not offer that.

So the hate isn’t really about the technology—it’s about the emptiness the technology reveals, the emptiness that was always there, papered over by busyness and the old lie that usefulness equals worth.

When the usefulness goes, the lie falls apart, and people are left holding pieces of an identity that no longer fits together.",39.0,24.0,0,63.0,0.74,Fortune Teller,AI/Automation,Personal Experience,Observation/Opinion,Text-only,I asked AI to tell me why we hate AI generated things so much and tbh…,"I asked AI to tell me why we hate AI generated things so much and tbh… 


It kinda nailed it…

——-

A man can survive being poor—he’s done it for ten ","I asked AI to tell me why we hate AI generated things so much and tbh… 


It kinda nailed it…

——-

A man can survive being poor—he’s done it for ten ",https://www.linkedin.com/posts/jordancrawford_i-asked-ai-to-tell-me-why-we-hate-ai-generated-activity-7410315985271832576-WEXb?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADw0mRYBSQhH_XZIMc99PusHGtWd6FiGizw,2025-12-26T13:50:07.902Z,idea_legos_nacho,252,0,53.0,
"My next course (it’s a tool) is live… and it creates Claygents for you with Claude Code…


So far as I know this is the only course/tool that prompts YOU…

Here’s how it works.
1. You buy Clay plus $100/mo Anthropic’s Claude Max
2. You pay me $499
3. You install the tool

That’s it…  from there here is what happens

1. It asks you what you’re trying to do.
2. It builds a prompt based on examples you give
3. It asks you questions and gives you a clay template to copy 
4. It runs 10 rows, improves the prompt based on your context
5. It tries on 10 again, improves the prompt
6. It gives you quality metrics
7. It gives you instructions on how to ship 

This course is less about learning and more an invitation to come to the future with me, where the models prompt us… it is about capturing your context, it’s a gateway drug to 2026’s biggest value in GTM—context and action blended into one.

Come join me, won’t you?

Autoclaygent dot blueprintgtm dot com

Buy now.",54.0,8.0,0,62.0,1.02,Fortune Teller,AI/Automation,Industry Observation,List Post,Text-only,My next course (it’s a tool) is live… and it creates Claygents for you with Claude Code…,"My next course (it’s a tool) is live… and it creates Claygents for you with Claude Code…


So far as I know this is the only course/tool that prompts ","My next course (it’s a tool) is live… and it creates Claygents for you with Claude Code…


So far as I know this is the only course/tool that prompts ",https://www.linkedin.com/posts/jordancrawford_my-next-course-its-a-tool-is-live-and-activity-7413719469623148544-pPvw?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADtNJIwB7YeBWk5OSR57XvTciKjhzeBfg7M,2026-01-04T23:14:21.805Z,idea_legos_nacho,136,0,53.0,
"nbd, just a 26 minute prompt that outputs 12 Claude Code prompts to take advantage of my 2x limits until Jan 1st…

Next week I’ll share more what I am doing… working on a handful of super secret projects…",50.0,10.0,0,60.0,0.94,Fortune Teller,AI/Automation,Industry Observation,Short Punch,Text-only,"nbd, just a 26 minute prompt that outputs 12 Claude Code prompts to take advantage of my 2x limits u","nbd, just a 26 minute prompt that outputs 12 Claude Code prompts to take advantage of my 2x limits until Jan 1st…

Next week I’ll share more what I am","nbd, just a 26 minute prompt that outputs 12 Claude Code prompts to take advantage of my 2x limits until Jan 1st…

Next week I’ll share more what I am",https://www.linkedin.com/posts/jordancrawford_nbd-just-a-26-minute-prompt-that-outputs-activity-7411911464766341120--YsC?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADw0mRYBSQhH_XZIMc99PusHGtWd6FiGizw,2025-12-30T23:29:59.856Z,idea_legos_nacho,169,0,53.0,
"Merry end of 2025, my favorite group of people on the Internet! Thanks for building this LinkedIn!",51.0,7.0,0,58.0,0.96,Teacher,Product,Framework/How-To,Short Punch,Text-only,"Merry end of 2025, my favorite group of people on the Internet! Thanks for building this LinkedIn!","Merry end of 2025, my favorite group of people on the Internet! Thanks for building this LinkedIn!","Merry end of 2025, my favorite group of people on the Internet! Thanks for building this LinkedIn!",https://www.linkedin.com/posts/jordancrawford_merry-end-of-2025-my-favorite-group-of-people-activity-7411122706592489472-7K7N?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADw0mRYBSQhH_XZIMc99PusHGtWd6FiGizw,2025-12-28T19:15:45.253Z,idea_legos_nacho,163,0,53.0,
